SiteID,SiteName,SensorGroup,Backend,Access,Usr,Pwd,Latitude,Longitude,Owner,Contact,ProviderURL,NetworkInfoWebsite,Description,ServerName
BoMLatest_94316_IDW60801,Paraburdoo,BoM,BoM_Latest,Public,NA,NA,-23.1725,117.7494,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94311_IDW60801,Pardoo,BoM,BoM_Latest,Public,NA,NA,-20.1078,119.5811,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94312_IDW60801,Port Hedland,BoM,BoM_Latest,Public,NA,NA,-20.3725,118.6317,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94308_IDW60801,Roebourne Airport,BoM,BoM_Latest,Public,NA,NA,-20.7594,117.1583,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94319_IDW60801,Telfer,BoM,BoM_Latest,Public,NA,NA,-21.7125,122.2281,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94303_IDW60801,Thevenard Island,BoM,BoM_Latest,Public,NA,NA,-21.4606,115.0197,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95303_IDW60801,Varanus Island,BoM,BoM_Latest,Public,NA,NA,-20.655,115.5769,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94300_IDW60801,Carnarvon,BoM,BoM_Latest,Public,NA,NA,-24.8878,113.67,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94444_IDW60801,Bulga Downs,BoM,BoM_Latest,Public,NA,NA,-28.4967,119.7436,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94402_IDW60801,Denham,BoM,BoM_Latest,Public,NA,NA,-25.9261,113.5319,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94430_IDW60801,Meekatharra,BoM,BoM_Latest,Public,NA,NA,-26.6136,118.5372,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94429_IDW60801,Mount Magnet Airport,BoM,BoM_Latest,Public,NA,NA,-28.1156,117.8425,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94422_IDW60801,Murchison,BoM,BoM_Latest,Public,NA,NA,-26.8956,115.9567,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95402_IDW60801,Shark Bay Airport,BoM,BoM_Latest,Public,NA,NA,-25.8925,113.5772,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94637_IDW60801,Kalgoorlie-Boulder,BoM,BoM_Latest,Public,NA,NA,-30.7847,121.4533,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94449_IDW60801,Laverton,BoM,BoM_Latest,Public,NA,NA,-28.6133,122.4236,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95448_IDW60801,Leinster,BoM,BoM_Latest,Public,NA,NA,-27.8386,120.7031,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94450_IDW60801,Leonora Airport,BoM,BoM_Latest,Public,NA,NA,-28.8789,121.3186,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95642_IDW60801,Norseman Airport,BoM,BoM_Latest,Public,NA,NA,-32.2147,121.7547,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94439_IDW60801,Wiluna,BoM,BoM_Latest,Public,NA,NA,-26.5914,120.2258,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94642_IDW60801,Balladonia,BoM,BoM_Latest,Public,NA,NA,-32.4569,123.8653,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94647_IDW60801,Eucla,BoM,BoM_Latest,Public,NA,NA,-31.6797,128.8958,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94645_IDW60801,Eyre,BoM,BoM_Latest,Public,NA,NA,-32.2464,126.3008,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95646_IDW60801,Forrest,BoM,BoM_Latest,Public,NA,NA,-30.8453,128.1092,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94644_IDW60801,Red Rocks Point,BoM,BoM_Latest,Public,NA,NA,-32.2028,127.5297,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94451_IDW60801,Carnegie,BoM,BoM_Latest,Public,NA,NA,-25.7964,122.9753,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94461_IDW60801,Giles*,BoM,BoM_Latest,Public,NA,NA,-25.0341,128.301,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94457_IDW60801,Warburton,BoM,BoM_Latest,Public,NA,NA,-26.1317,126.5839,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_96995_IDW60801,Christmas Island,BoM,BoM_Latest,Public,NA,NA,-10.4528,105.6875,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_96996_IDW60801,Cocos Island,BoM,BoM_Latest,Public,NA,NA,-12.1892,96.8344,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94603_IDW60801,Badgingarra,BoM,BoM_Latest,Public,NA,NA,-30.3381,115.5394,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94415_IDW60801,Carnamah,BoM,BoM_Latest,Public,NA,NA,-29.6886,115.8872,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94403_IDW60801,Geraldton Airport,BoM,BoM_Latest,Public,NA,NA,-28.8047,114.6989,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95600_IDW60801,Jurien Bay,BoM,BoM_Latest,Public,NA,NA,-30.3081,115.0311,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94401_IDW60801,Kalbarri,BoM,BoM_Latest,Public,NA,NA,-27.7119,114.165,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94417_IDW60801,Morawa Airport,BoM,BoM_Latest,Public,NA,NA,-29.2039,116.0247,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94411_IDW60801,Mullewa,BoM,BoM_Latest,Public,NA,NA,-28.5367,115.5142,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94405_IDW60801,North Island,BoM,BoM_Latest,Public,NA,NA,-28.3008,113.5936,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95610_IDW60801,Bickley,BoM,BoM_Latest,Public,NA,NA,-32.0072,116.1369,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94620_IDW60801,Dwellingup,BoM,BoM_Latest,Public,NA,NA,-32.7103,116.0594,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95607_IDW60801,Garden Island,BoM,BoM_Latest,Public,NA,NA,-32.2433,115.6839,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95612_IDW60801,Gingin Airport,BoM,BoM_Latest,Public,NA,NA,-31.4628,115.8642,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94615_IDW60801,Gooseberry Hill,BoM,BoM_Latest,Public,NA,NA,-31.9414,116.0506,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95605_IDW60801,Hillarys Point Boat Harbour,BoM,BoM_Latest,Public,NA,NA,-31.8256,115.7386,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94609_IDW60801,Jandakot,BoM,BoM_Latest,Public,NA,NA,-32.1011,115.8794,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95614_IDW60801,Karnet,BoM,BoM_Latest,Public,NA,NA,-32.4389,116.0789,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95606_IDW60801,Lancelin,BoM,BoM_Latest,Public,NA,NA,-31.016,115.3322,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94605_IDW60801,Mandurah,BoM,BoM_Latest,Public,NA,NA,-32.5219,115.7119,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95620_IDW60801,Melville Water,BoM,BoM_Latest,Public,NA,NA,-31.9889,115.8311,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94607_IDW60801,Ocean Reef,BoM,BoM_Latest,Public,NA,NA,-31.7594,115.7278,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94612_IDW60801,Pearce,BoM,BoM_Latest,Public,NA,NA,-31.6669,116.0189,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94608_IDW60801,Perth,BoM,BoM_Latest,Public,NA,NA,-31.9192,115.8728,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94610_IDW60801,Perth Airport,BoM,BoM_Latest,Public,NA,NA,-31.9275,115.9764,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94602_IDW60801,Rottnest Island,BoM,BoM_Latest,Public,NA,NA,-32.0069,115.5022,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94614_IDW60801,Swanbourne,BoM,BoM_Latest,Public,NA,NA,-31.9558,115.7619,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95632_IDW60801,Bridgetown,BoM,BoM_Latest,Public,NA,NA,-33.9486,116.1311,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94604_IDW60801,Bunbury,BoM,BoM_Latest,Public,NA,NA,-33.3567,115.6447,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95611_IDW60801,Busselton Airport,BoM,BoM_Latest,Public,NA,NA,-33.6858,115.4008,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95602_IDW60801,Busselton Jetty,BoM,BoM_Latest,Public,NA,NA,-33.6294,115.3383,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94601_IDW60801,Cape Leeuwin,BoM,BoM_Latest,Public,NA,NA,-34.3728,115.1358,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94600_IDW60801,Cape Naturaliste,BoM,BoM_Latest,Public,NA,NA,-33.5372,115.0189,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95621_IDW60801,Collie East,BoM,BoM_Latest,Public,NA,NA,-33.3608,116.1717,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95622_IDW60801,Donnybrook,BoM,BoM_Latest,Public,NA,NA,-33.5719,115.8247,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95623_IDW60801,Jarrahwood,BoM,BoM_Latest,Public,NA,NA,-33.7964,115.6658,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94617_IDW60801,Manjimup,BoM,BoM_Latest,Public,NA,NA,-34.2508,116.145,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95613_IDW60801,Pemberton,BoM,BoM_Latest,Public,NA,NA,-34.4478,116.0433,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95617_IDW60801,Shannon,BoM,BoM_Latest,Public,NA,NA,-34.5683,116.3367,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95647_IDW60801,Walpole North,BoM,BoM_Latest,Public,NA,NA,-34.9469,116.7222,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95641_IDW60801,Witchcliffe,BoM,BoM_Latest,Public,NA,NA,-34.0281,115.1042,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94801_IDW60801,Albany,BoM,BoM_Latest,Public,NA,NA,-35.0289,117.8808,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94802_IDW60801,Albany Airport,BoM,BoM_Latest,Public,NA,NA,-34.9411,117.8158,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94630_IDW60801,Mount Barker,BoM,BoM_Latest,Public,NA,NA,-34.625,117.6361,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95636_IDW60801,Jacup,BoM,BoM_Latest,Public,NA,NA,-33.8878,119.1092,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94631_IDW60801,Rocky Gully South,BoM,BoM_Latest,Public,NA,NA,-34.5714,117.0106,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94638_IDW60801,Esperance,BoM,BoM_Latest,Public,NA,NA,-33.83,121.8925,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95638_IDW60801,Esperance Airport,BoM,BoM_Latest,Public,NA,NA,-33.6825,121.8275,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95648_IDW60801,Esperance Harbour,BoM,BoM_Latest,Public,NA,NA,-33.8707,121.8971,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95635_IDW60801,Hopetoun North,BoM,BoM_Latest,Public,NA,NA,-33.9306,120.1283,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95644_IDW60801,Munglinup West,BoM,BoM_Latest,Public,NA,NA,-33.5547,120.6997,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94636_IDW60801,Ravensthorpe,BoM,BoM_Latest,Public,NA,NA,-33.5803,120.0458,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95639_IDW60801,Salmon Gums RS,BoM,BoM_Latest,Public,NA,NA,-32.9869,121.6239,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94625_IDW60801,Brookton,BoM,BoM_Latest,Public,NA,NA,-32.3728,117.0086,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94633_IDW60801,Corrigin,BoM,BoM_Latest,Public,NA,NA,-32.3292,117.8733,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95627_IDW60801,Hyden,BoM,BoM_Latest,Public,NA,NA,-32.4419,118.8983,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94641_IDW60801,Katanning RS,BoM,BoM_Latest,Public,NA,NA,-33.6856,117.6064,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95637_IDW60801,Lake Grace,BoM,BoM_Latest,Public,NA,NA,-33.1006,118.4647,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94627_IDW60801,Narrogin,BoM,BoM_Latest,Public,NA,NA,-32.9342,117.1797,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94628_IDW60801,Newdegate,BoM,BoM_Latest,Public,NA,NA,-33.1131,118.84,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95616_IDW60801,Pingelly,BoM,BoM_Latest,Public,NA,NA,-32.5336,117.0831,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95618_IDW60801,Wagin,BoM,BoM_Latest,Public,NA,NA,-33.3075,117.3403,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95640_IDW60801,Wandering,BoM,BoM_Latest,Public,NA,NA,-32.6722,116.6706,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95615_IDW60801,Beverley,BoM,BoM_Latest,Public,NA,NA,-32.1083,116.9247,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95625_IDW60801,Cunderdin Airport,BoM,BoM_Latest,Public,NA,NA,-31.6219,117.2217,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95629_IDW60801,Dalwallinu,BoM,BoM_Latest,Public,NA,NA,-30.2761,116.6714,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95631_IDW60801,Goomalling,BoM,BoM_Latest,Public,NA,NA,-31.2994,116.8269,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95603_IDW60801,Kellerberrin,BoM,BoM_Latest,Public,NA,NA,-31.6183,117.7217,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95624_IDW60801,Merredin,BoM,BoM_Latest,Public,NA,NA,-31.4756,118.2789,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_95626_IDW60801,Narembeen,BoM,BoM_Latest,Public,NA,NA,-32.0656,118.3956,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
BoMLatest_94621_IDW60801,Northam,BoM,BoM_Latest,Public,NA,NA,-31.6508,116.6586,Bureau of Meteorology,ross.searle@csiro.au,http://www.bom.gov.au,http://www.bom.gov.au,Latest 72 hours weather observations for each station (30 min intervals).,http://www.bom.gov.au/products
